Date,Open,High,Low,Close,Volume,QuoteVolume
"12/19/2019, 12:50:00 AM",6868.12000000,6870.94000000,6863.15000000,6865.17000000,18.77072500,128880.00168808
"12/19/2019, 12:51:00 AM",6865.17000000,6872.90000000,6864.09000000,6872.90000000,15.61384400,107260.32192626
"12/19/2019, 12:52:00 AM",6872.62000000,6875.75000000,6872.29000000,6874.57000000,21.78731700,149768.14996231
"12/19/2019, 12:53:00 AM",6874.77000000,6877.75000000,6873.36000000,6873.46000000,25.77337000,177209.32616271
"12/19/2019, 12:54:00 AM",6873.46000000,6874.41000000,6873.36000000,6873.86000000,79.27084000,544860.31615870
"12/19/2019, 12:55:00 AM",6873.85000000,6874.56000000,6873.36000000,6874.07000000,14.10747400,96970.08506787
"12/19/2019, 12:56:00 AM",6874.14000000,6875.00000000,6874.00000000,6874.50000000,11.25099200,77342.60086963
"12/19/2019, 12:57:00 AM",6874.02000000,6874.11000000,6873.36000000,6873.37000000,35.63075400,244906.32124727
"12/19/2019, 12:58:00 AM",6873.37000000,6873.87000000,6873.36000000,6873.37000000,67.71356500,465420.18782317
"12/19/2019, 12:59:00 AM",6873.36000000,6875.96000000,6865.16000000,6875.00000000,192.45039000,1322608.97009950
"12/19/2019, 1:00:00 AM",6875.00000000,6880.31000000,6872.71000000,6880.31000000,37.73668900,259558.25432835
"12/19/2019, 1:01:00 AM",6880.33000000,6885.10000000,6880.09000000,6884.22000000,41.89154400,288370.02502501
"12/19/2019, 1:02:00 AM",6884.45000000,6894.84000000,6883.64000000,6887.35000000,49.65197100,342125.99739760
"12/19/2019, 1:03:00 AM",6886.36000000,6898.30000000,6886.36000000,6890.60000000,55.28531400,381125.26640019
"12/19/2019, 1:04:00 AM",6891.94000000,6897.39000000,6887.81000000,6895.70000000,75.64337300,521221.87223204
"12/19/2019, 1:05:00 AM",6895.55000000,6900.00000000,6891.56000000,6895.74000000,52.55617300,362424.51128275
"12/19/2019, 1:06:00 AM",6895.74000000,6949.00000000,6895.74000000,6934.17000000,250.77780100,1735265.07529770
"12/19/2019, 1:07:00 AM",6937.99000000,6963.10000000,6912.01000000,6920.96000000,793.94539400,5507291.68725226
"12/19/2019, 1:08:00 AM",6920.96000000,6923.15000000,6900.67000000,6914.06000000,259.43993200,1793201.50991648
"12/19/2019, 1:09:00 AM",6913.81000000,6924.91000000,6911.10000000,6916.54000000,120.10935800,830777.74744140
"12/19/2019, 1:10:00 AM",6916.92000000,6938.17000000,6916.92000000,6922.39000000,119.34109100,826625.96044363
"12/19/2019, 1:11:00 AM",6923.05000000,6940.00000000,6916.14000000,6938.64000000,128.39818600,889389.29402313
"12/19/2019, 1:12:00 AM",6937.23000000,6953.27000000,6931.47000000,6940.08000000,257.62721200,1789126.88018716
"12/19/2019, 1:13:00 AM",6941.57000000,6960.00000000,6936.16000000,6953.74000000,336.49542100,2338829.63710371
"12/19/2019, 1:14:00 AM",6953.00000000,6955.46000000,6931.10000000,6932.35000000,193.50940000,1343733.21632199
"12/19/2019, 1:15:00 AM",6932.43000000,6936.74000000,6917.26000000,6922.91000000,146.34919500,1013672.22551976
"12/19/2019, 1:16:00 AM",6922.91000000,6939.88000000,6919.30000000,6935.19000000,67.58418500,468179.66827375
"12/19/2019, 1:17:00 AM",6935.04000000,6945.28000000,6935.00000000,6936.53000000,87.66565900,608377.09901903
"12/19/2019, 1:18:00 AM",6936.55000000,6937.59000000,6922.28000000,6926.70000000,48.33761800,334925.14124754
"12/19/2019, 1:19:00 AM",6926.75000000,6931.11000000,6920.45000000,6931.01000000,40.73439200,282152.02839792
"12/19/2019, 1:20:00 AM",6931.01000000,6935.99000000,6927.92000000,6933.36000000,30.74930800,213165.97386920
"12/19/2019, 1:21:00 AM",6933.09000000,6933.99000000,6926.39000000,6928.77000000,41.64166800,288560.01213342
"12/19/2019, 1:22:00 AM",6928.76000000,6928.78000000,6923.09000000,6924.24000000,35.85212300,248296.37167140
"12/19/2019, 1:23:00 AM",6924.24000000,6925.02000000,6916.41000000,6918.43000000,26.05564300,180306.68549538
"12/19/2019, 1:24:00 AM",6919.44000000,6919.44000000,6912.77000000,6913.92000000,33.17199200,229406.17225683
"12/19/2019, 1:25:00 AM",6912.92000000,6922.70000000,6912.88000000,6922.70000000,42.67386300,295146.43373957
"12/19/2019, 1:26:00 AM",6922.62000000,6936.47000000,6922.60000000,6931.20000000,68.78666800,476719.02881800
"12/19/2019, 1:27:00 AM",6931.20000000,6937.40000000,6931.20000000,6934.44000000,51.28120400,355644.08356462
"12/19/2019, 1:28:00 AM",6934.99000000,6962.80000000,6934.87000000,6949.98000000,198.36376900,1379009.24430228
"12/19/2019, 1:29:00 AM",6949.98000000,6966.05000000,6945.82000000,6956.86000000,266.32715600,1852594.18966217
"12/19/2019, 1:30:00 AM",6956.09000000,6988.61000000,6955.99000000,6965.00000000,336.71544500,2347407.44084295
"12/19/2019, 1:31:00 AM",6965.00000000,6976.99000000,6964.01000000,6972.12000000,74.24900200,517580.96690679
"12/19/2019, 1:32:00 AM",6972.12000000,6976.43000000,6955.00000000,6955.00000000,115.24183000,802613.37314674
"12/19/2019, 1:33:00 AM",6955.00000000,6957.91000000,6941.91000000,6950.27000000,65.95223200,458407.23082449
"12/19/2019, 1:34:00 AM",6951.26000000,6951.30000000,6941.00000000,6943.40000000,72.81609400,505801.29016122
"12/19/2019, 1:35:00 AM",6943.40000000,6954.32000000,6943.40000000,6953.12000000,58.06229000,403561.50347481
"12/19/2019, 1:36:00 AM",6952.01000000,6960.01000000,6951.06000000,6955.64000000,229.54909400,1596195.50487180
"12/19/2019, 1:37:00 AM",6955.90000000,6957.24000000,6950.00000000,6952.38000000,30.16193000,209689.34050543
"12/19/2019, 1:38:00 AM",6952.37000000,6958.94000000,6950.08000000,6958.80000000,35.93705800,249862.10584320
"12/19/2019, 1:39:00 AM",6957.79000000,6987.32000000,6957.76000000,6980.13000000,185.66868600,1295141.98103381
"12/19/2019, 1:40:00 AM",6979.74000000,6990.00000000,6975.02000000,6980.91000000,137.91639300,963347.97950702
"12/19/2019, 1:41:00 AM",6982.11000000,7044.00000000,6971.17000000,6978.23000000,610.93048400,4279480.55412793
"12/19/2019, 1:42:00 AM",6978.45000000,6983.66000000,6951.01000000,6955.87000000,167.70501100,1168587.96462214
"12/19/2019, 1:43:00 AM",6955.87000000,6979.07000000,6955.06000000,6967.79000000,96.12840700,669738.16029558
"12/19/2019, 1:44:00 AM",6972.35000000,6972.35000000,6960.01000000,6966.15000000,73.62155500,512855.29849496
"12/19/2019, 1:45:00 AM",6966.15000000,6984.99000000,6965.50000000,6983.68000000,57.10094900,398248.49436427
"12/19/2019, 1:46:00 AM",6983.68000000,6994.00000000,6980.74000000,6985.60000000,107.75141200,752841.29085963
"12/19/2019, 1:47:00 AM",6986.16000000,7007.22000000,6986.01000000,7002.64000000,73.76158200,516272.84345852
"12/19/2019, 1:48:00 AM",7003.48000000,7066.90000000,7002.60000000,7038.89000000,546.19574700,3843622.19341935
"12/19/2019, 1:49:00 AM",7038.90000000,7081.00000000,7036.88000000,7066.61000000,435.66778000,3079342.95743559
"12/19/2019, 1:50:00 AM",7066.61000000,7073.89000000,7050.00000000,7051.54000000,223.00541000,1574943.20434429
"12/19/2019, 1:51:00 AM",7055.80000000,7109.99000000,7050.00000000,7109.63000000,378.98920700,2682907.87534816
"12/19/2019, 1:52:00 AM",7109.63000000,7185.50000000,7090.10000000,7172.39000000,854.89185200,6103353.14960301
"12/19/2019, 1:53:00 AM",7170.18000000,7185.50000000,7113.30000000,7123.47000000,524.70538900,3751374.63242061
"12/19/2019, 1:54:00 AM",7125.24000000,7125.48000000,7082.46000000,7089.09000000,311.55503500,2213958.01821164
"12/19/2019, 1:55:00 AM",7091.62000000,7124.98000000,7082.50000000,7119.79000000,202.09959800,1436213.59075069
"12/19/2019, 1:56:00 AM",7119.42000000,7149.99000000,7118.96000000,7142.48000000,237.90748100,1698435.85344165
"12/19/2019, 1:57:00 AM",7145.11000000,7146.40000000,7112.52000000,7122.05000000,150.21465000,1070630.73996604
"12/19/2019, 1:58:00 AM",7122.05000000,7132.80000000,7120.01000000,7125.76000000,111.18610900,792172.22924930
"12/19/2019, 1:59:00 AM",7125.76000000,7145.01000000,7125.22000000,7136.01000000,205.66742200,1468137.45185454
"12/19/2019, 2:00:00 AM",7136.01000000,7166.00000000,7135.95000000,7165.24000000,208.48846800,1491089.31956206
"12/19/2019, 2:01:00 AM",7165.24000000,7208.00000000,7163.04000000,7185.81000000,648.53658200,4663788.42559416
"12/19/2019, 2:02:00 AM",7183.97000000,7214.88000000,7170.00000000,7196.14000000,509.43514900,3663570.55948478
"12/19/2019, 2:03:00 AM",7196.14000000,7214.88000000,7181.67000000,7187.00000000,364.85788900,2626054.59063518
"12/19/2019, 2:04:00 AM",7187.00000000,7212.56000000,7177.80000000,7202.94000000,308.52374000,2220775.23654539
"12/19/2019, 2:05:00 AM",7201.41000000,7201.41000000,7060.43000000,7134.09000000,734.04408200,5242974.83546772
"12/19/2019, 2:06:00 AM",7131.49000000,7182.11000000,7126.03000000,7171.05000000,400.52312400,2867137.45366725
"12/19/2019, 2:07:00 AM",7171.05000000,7180.17000000,7145.00000000,7148.65000000,186.71612000,1337650.29937974
"12/19/2019, 2:08:00 AM",7149.32000000,7166.44000000,7145.37000000,7166.44000000,139.62950200,999001.73602366
"12/19/2019, 2:09:00 AM",7157.27000000,7165.35000000,7130.35000000,7133.57000000,199.78419400,1428368.22773876
"12/19/2019, 2:10:00 AM",7133.57000000,7161.98000000,7133.48000000,7154.34000000,147.86794900,1057057.56356176
"12/19/2019, 2:11:00 AM",7152.11000000,7153.71000000,7137.09000000,7137.82000000,64.98083200,464173.88403256
"12/19/2019, 2:12:00 AM",7136.44000000,7140.11000000,7125.00000000,7126.55000000,134.61008900,959707.62808552
"12/19/2019, 2:13:00 AM",7125.39000000,7160.00000000,7089.00000000,7111.74000000,438.01411700,3115204.63041208
"12/19/2019, 2:14:00 AM",7110.68000000,7134.05000000,7109.49000000,7127.57000000,82.32334900,586343.84566099
"12/19/2019, 2:15:00 AM",7127.58000000,7150.00000000,7127.58000000,7136.59000000,105.33733100,752123.08656550
"12/19/2019, 2:16:00 AM",7136.53000000,7143.04000000,7122.55000000,7125.42000000,84.16712500,600406.38942804
"12/19/2019, 2:17:00 AM",7124.65000000,7129.88000000,7109.30000000,7122.92000000,74.32699600,529239.50382377
"12/19/2019, 2:18:00 AM",7122.90000000,7125.27000000,7109.54000000,7110.42000000,51.92989800,369624.22206052
"12/19/2019, 2:19:00 AM",7109.63000000,7120.00000000,7107.50000000,7110.00000000,133.78825900,951773.60459781
"12/19/2019, 2:20:00 AM",7108.23000000,7133.17000000,7108.16000000,7127.31000000,224.39213700,1597477.38492956
"12/19/2019, 2:21:00 AM",7127.17000000,7127.94000000,7114.36000000,7118.91000000,67.44298800,480095.99223816
"12/19/2019, 2:22:00 AM",7118.11000000,7124.26000000,7112.24000000,7119.57000000,53.51632800,380924.87531614
"12/19/2019, 2:23:00 AM",7119.58000000,7120.58000000,7107.50000000,7109.56000000,43.14735400,306973.59559593
"12/19/2019, 2:24:00 AM",7109.56000000,7109.64000000,7095.51000000,7098.49000000,111.50255700,791844.30493189
"12/19/2019, 2:25:00 AM",7097.47000000,7105.49000000,7097.47000000,7102.29000000,72.89627100,517730.03226218
"12/19/2019, 2:26:00 AM",7100.98000000,7117.09000000,7098.90000000,7116.02000000,194.11157500,1379698.17034956
"12/19/2019, 2:27:00 AM",7116.02000000,7120.00000000,7111.73000000,7112.40000000,86.95921500,618858.49627207
"12/19/2019, 2:28:00 AM",7112.40000000,7128.00000000,7105.30000000,7123.82000000,111.00748300,789873.66618521
"12/19/2019, 2:29:00 AM",7123.82000000,7126.39000000,7108.95000000,7108.95000000,60.64048200,431680.80093700
"12/19/2019, 2:30:00 AM",7111.69000000,7114.16000000,7106.74000000,7113.89000000,48.27409100,343264.64227899
"12/19/2019, 2:31:00 AM",7112.72000000,7128.57000000,7112.72000000,7128.14000000,76.49760300,544958.41347543
"12/19/2019, 2:32:00 AM",7128.00000000,7146.61000000,7126.43000000,7144.30000000,276.66943200,1973543.66071925
"12/19/2019, 2:33:00 AM",7144.94000000,7149.68000000,7132.58000000,7136.88000000,65.07523300,464771.96689288
"12/19/2019, 2:34:00 AM",7137.95000000,7141.34000000,7123.75000000,7129.00000000,58.71115600,418638.31962950
"12/19/2019, 2:35:00 AM",7130.47000000,7148.87000000,7129.05000000,7146.02000000,56.99157400,407166.74215608
"12/19/2019, 2:36:00 AM",7144.33000000,7146.26000000,7135.35000000,7136.40000000,37.35707000,266760.67166266
"12/19/2019, 2:37:00 AM",7136.40000000,7136.78000000,7125.00000000,7125.23000000,50.97291300,363415.42644310
"12/19/2019, 2:38:00 AM",7125.00000000,7132.27000000,7123.01000000,7123.06000000,40.92301700,291664.82918590
"12/19/2019, 2:39:00 AM",7123.99000000,7123.99000000,7113.33000000,7117.34000000,52.15012200,371252.60329655
"12/19/2019, 2:40:00 AM",7117.25000000,7130.14000000,7116.13000000,7130.12000000,64.12883700,456806.95998670
"12/19/2019, 2:41:00 AM",7129.04000000,7132.15000000,7127.43000000,7127.44000000,53.15215200,379012.45274345
"12/19/2019, 2:42:00 AM",7128.50000000,7134.78000000,7126.82000000,7134.78000000,27.10040700,193227.60310671
"12/19/2019, 2:43:00 AM",7134.77000000,7135.68000000,7125.00000000,7125.01000000,35.91479700,256030.89732445
"12/19/2019, 2:44:00 AM",7126.23000000,7136.78000000,7122.69000000,7125.74000000,48.00308000,342192.24732120
"12/19/2019, 2:45:00 AM",7125.90000000,7132.83000000,7121.28000000,7129.94000000,35.35770400,251963.06553194
"12/19/2019, 2:46:00 AM",7129.94000000,7138.78000000,7129.53000000,7135.42000000,47.82076000,341199.94560223
"12/19/2019, 2:47:00 AM",7135.24000000,7142.32000000,7135.00000000,7140.99000000,46.07856800,329003.02350631
"12/19/2019, 2:48:00 AM",7140.99000000,7156.78000000,7139.62000000,7155.44000000,65.71362400,469684.09007419
"12/19/2019, 2:49:00 AM",7155.45000000,7171.99000000,7155.18000000,7168.86000000,118.84651300,851436.67376767
"12/19/2019, 2:50:00 AM",7168.18000000,7170.13000000,7156.72000000,7158.49000000,51.35758200,367871.84613792
"12/19/2019, 2:51:00 AM",7157.43000000,7164.58000000,7150.25000000,7163.63000000,41.72910500,298663.12619064
"12/19/2019, 2:52:00 AM",7164.58000000,7167.34000000,7153.52000000,7156.20000000,38.24345900,273873.61024822
"12/19/2019, 2:53:00 AM",7156.20000000,7165.00000000,7153.60000000,7165.00000000,36.91539000,264210.19248367
"12/19/2019, 2:54:00 AM",7165.00000000,7167.08000000,7156.23000000,7156.24000000,31.82644600,227990.70461392
"12/19/2019, 2:55:00 AM",7156.25000000,7159.73000000,7149.09000000,7150.63000000,51.42605000,368010.51996298
"12/19/2019, 2:56:00 AM",7151.04000000,7152.08000000,7143.44000000,7150.94000000,89.95453100,642868.88988439
"12/19/2019, 2:57:00 AM",7149.47000000,7152.70000000,7147.35000000,7151.10000000,33.65358000,240608.53622426
"12/19/2019, 2:58:00 AM",7152.69000000,7162.26000000,7152.57000000,7161.20000000,32.60501500,233356.75612625
"12/19/2019, 2:59:00 AM",7160.26000000,7185.00000000,7160.26000000,7172.76000000,116.96200100,839238.05776006
"12/19/2019, 3:00:00 AM",7174.88000000,7182.44000000,7160.83000000,7162.19000000,69.08325300,495506.75172070
"12/19/2019, 3:01:00 AM",7163.01000000,7164.31000000,7150.00000000,7155.68000000,79.22638900,566871.58549838
"12/19/2019, 3:02:00 AM",7155.68000000,7159.15000000,7151.13000000,7155.12000000,33.77132200,241628.57370643
"12/19/2019, 3:03:00 AM",7156.18000000,7163.59000000,7155.57000000,7157.95000000,41.39932400,296347.32079681
"12/19/2019, 3:04:00 AM",7156.94000000,7157.95000000,7152.00000000,7153.00000000,34.41214600,246162.06957475
"12/19/2019, 3:05:00 AM",7153.00000000,7166.76000000,7152.00000000,7166.76000000,51.60292300,369312.49768088
"12/19/2019, 3:06:00 AM",7166.76000000,7167.98000000,7160.69000000,7162.75000000,20.58722300,147473.55981495
"12/19/2019, 3:07:00 AM",7162.96000000,7169.68000000,7162.75000000,7168.02000000,30.39784200,217867.98380541
"12/19/2019, 3:08:00 AM",7168.47000000,7172.75000000,7167.00000000,7171.68000000,17.72349500,127087.92119645
"12/19/2019, 3:09:00 AM",7171.73000000,7185.00000000,7171.68000000,7185.00000000,137.31596800,986261.10223282
"12/19/2019, 3:10:00 AM",7185.00000000,7188.00000000,7178.14000000,7186.24000000,135.60998600,974178.90366988
"12/19/2019, 3:11:00 AM",7187.73000000,7199.00000000,7176.68000000,7178.44000000,102.09037100,733793.10392244
"12/19/2019, 3:12:00 AM",7176.77000000,7177.78000000,7157.42000000,7159.73000000,91.97248100,659581.99691283
"12/19/2019, 3:13:00 AM",7159.08000000,7159.08000000,7150.00000000,7155.20000000,57.83762300,413803.00873892
"12/19/2019, 3:14:00 AM",7156.58000000,7156.58000000,7144.44000000,7147.16000000,70.66530700,505117.48227951
"12/19/2019, 3:15:00 AM",7147.17000000,7155.13000000,7147.16000000,7152.88000000,32.65176800,233505.26692000
"12/19/2019, 3:16:00 AM",7153.46000000,7154.00000000,7150.10000000,7154.00000000,24.54669500,175582.64924870
"12/19/2019, 3:17:00 AM",7154.00000000,7160.17000000,7152.94000000,7159.30000000,16.73137200,119730.33537117
"12/19/2019, 3:18:00 AM",7160.17000000,7166.72000000,7159.30000000,7164.37000000,18.29918500,131082.54612853
"12/19/2019, 3:19:00 AM",7164.75000000,7165.01000000,7145.00000000,7146.08000000,69.19230100,495092.47677029
"12/19/2019, 3:20:00 AM",7146.05000000,7152.00000000,7145.00000000,7150.68000000,21.15573600,151210.07274883
"12/19/2019, 3:21:00 AM",7150.68000000,7159.47000000,7146.88000000,7148.97000000,51.11973200,365542.04617186
"12/19/2019, 3:22:00 AM",7148.97000000,7149.36000000,7130.00000000,7130.04000000,128.79197300,919367.67493321
"12/19/2019, 3:23:00 AM",7130.03000000,7131.23000000,7121.00000000,7122.27000000,77.01695700,548791.67359014
"12/19/2019, 3:24:00 AM",7123.36000000,7137.99000000,7121.21000000,7136.54000000,37.19909900,265113.30703913
"12/19/2019, 3:25:00 AM",7136.56000000,7136.56000000,7123.93000000,7126.00000000,19.00141200,135500.47654827
"12/19/2019, 3:26:00 AM",7124.10000000,7127.75000000,7122.88000000,7124.15000000,18.41240400,131197.63526008
"12/19/2019, 3:27:00 AM",7124.18000000,7124.61000000,7120.68000000,7122.85000000,17.71899500,126186.17093889
"12/19/2019, 3:28:00 AM",7121.75000000,7121.75000000,7117.41000000,7120.22000000,34.44674500,245260.48957655
"12/19/2019, 3:29:00 AM",7118.81000000,7126.40000000,7118.00000000,7125.00000000,46.04011500,327965.61201200
"12/19/2019, 3:30:00 AM",7123.97000000,7140.18000000,7123.97000000,7140.05000000,80.26854500,572161.77279049
"12/19/2019, 3:31:00 AM",7140.05000000,7149.58000000,7138.92000000,7146.89000000,58.20770900,415898.63602521
"12/19/2019, 3:32:00 AM",7146.89000000,7152.50000000,7140.78000000,7141.47000000,92.77303100,663057.26469635
"12/19/2019, 3:33:00 AM",7143.41000000,7144.49000000,7132.46000000,7133.99000000,40.58956700,289711.74204721
"12/19/2019, 3:34:00 AM",7133.33000000,7135.00000000,7130.90000000,7130.92000000,12.56672500,89625.40317162
"12/19/2019, 3:35:00 AM",7130.94000000,7143.10000000,7130.91000000,7138.67000000,25.63401700,182942.29406567
"12/19/2019, 3:36:00 AM",7139.79000000,7145.40000000,7138.69000000,7142.78000000,15.36439900,109746.00953095
"12/19/2019, 3:37:00 AM",7143.35000000,7143.35000000,7132.52000000,7139.41000000,23.73994700,169434.28763884
"12/19/2019, 3:38:00 AM",7137.60000000,7144.30000000,7135.84000000,7143.23000000,17.86132800,127548.42658428
"12/19/2019, 3:39:00 AM",7144.29000000,7144.72000000,7135.00000000,7135.42000000,15.26219000,108980.62353386
"12/19/2019, 3:40:00 AM",7135.99000000,7138.90000000,7133.10000000,7136.48000000,24.06137000,171681.92349147
"12/19/2019, 3:41:00 AM",7136.47000000,7136.47000000,7130.90000000,7132.34000000,31.42184000,224138.26984557
"12/19/2019, 3:42:00 AM",7132.34000000,7135.00000000,7131.13000000,7135.00000000,12.23354500,87264.19951094
"12/19/2019, 3:43:00 AM",7134.99000000,7153.02000000,7134.99000000,7151.36000000,44.89606200,320762.80343557
"12/19/2019, 3:44:00 AM",7151.24000000,7155.00000000,7150.70000000,7151.78000000,35.47520700,253778.82025668
"12/19/2019, 3:45:00 AM",7152.45000000,7166.00000000,7150.90000000,7163.68000000,29.43133800,210725.08811379
"12/19/2019, 3:46:00 AM",7163.70000000,7169.10000000,7163.69000000,7166.50000000,35.05913900,251225.55227566
"12/19/2019, 3:47:00 AM",7166.80000000,7175.51000000,7165.50000000,7167.29000000,59.86088400,429288.25429280
"12/19/2019, 3:48:00 AM",7165.50000000,7167.27000000,7150.51000000,7152.32000000,57.45801900,411308.10041085
"12/19/2019, 3:49:00 AM",7151.76000000,7155.58000000,7150.57000000,7153.45000000,24.83417000,177629.93228322
"12/19/2019, 3:50:00 AM",7153.49000000,7154.05000000,7144.44000000,7144.44000000,48.60162200,347419.04365736
"12/19/2019, 3:51:00 AM",7145.51000000,7145.51000000,7136.48000000,7138.00000000,23.08473000,164843.51620460
"12/19/2019, 3:52:00 AM",7137.68000000,7138.00000000,7134.30000000,7137.72000000,41.38231300,295313.36482888
"12/19/2019, 3:53:00 AM",7137.72000000,7140.78000000,7136.40000000,7140.78000000,68.66763100,490152.11156611
"12/19/2019, 3:54:00 AM",7139.45000000,7149.94000000,7139.44000000,7149.08000000,39.84946600,284784.14266334
"12/19/2019, 3:55:00 AM",7149.10000000,7162.89000000,7149.10000000,7160.62000000,64.83796700,463944.11382744
"12/19/2019, 3:56:00 AM",7159.17000000,7161.08000000,7154.59000000,7155.00000000,32.64301900,233662.43622672
"12/19/2019, 3:57:00 AM",7155.00000000,7156.15000000,7152.11000000,7153.00000000,43.91705200,314160.46741089
"12/19/2019, 3:58:00 AM",7152.99000000,7153.00000000,7149.36000000,7151.18000000,47.61758000,340522.94729475
"12/19/2019, 3:59:00 AM",7151.28000000,7164.13000000,7150.13000000,7156.62000000,63.07986500,451344.03176157
"12/19/2019, 4:00:00 AM",7156.57000000,7156.57000000,7151.14000000,7154.65000000,15.92940700,113953.28655562
"12/19/2019, 4:01:00 AM",7153.96000000,7153.96000000,7143.44000000,7144.50000000,42.20448000,301680.49847909
"12/19/2019, 4:02:00 AM",7143.89000000,7147.60000000,7142.15000000,7147.40000000,24.75831000,176890.49214028
"12/19/2019, 4:03:00 AM",7147.00000000,7149.99000000,7146.40000000,7149.90000000,19.08311300,136406.07142547
"12/19/2019, 4:04:00 AM",7149.33000000,7163.93000000,7148.92000000,7160.00000000,72.60111600,519669.90794864
"12/19/2019, 4:05:00 AM",7159.81000000,7165.99000000,7159.05000000,7164.76000000,29.23050700,209345.87252090
"12/19/2019, 4:06:00 AM",7164.01000000,7166.65000000,7162.30000000,7163.81000000,19.16850800,137338.56369736
"12/19/2019, 4:07:00 AM",7163.83000000,7164.12000000,7159.86000000,7159.86000000,24.44287100,175060.14458927
"12/19/2019, 4:08:00 AM",7159.87000000,7160.78000000,7153.00000000,7154.80000000,28.87835400,206648.02694746
"12/19/2019, 4:09:00 AM",7153.73000000,7158.62000000,7152.02000000,7154.60000000,40.48603100,289640.19093796
"12/19/2019, 4:10:00 AM",7153.88000000,7168.99000000,7153.59000000,7168.53000000,52.28013800,374517.95863259
"12/19/2019, 4:11:00 AM",7168.99000000,7177.00000000,7168.53000000,7173.86000000,64.00418000,459114.04334481
"12/19/2019, 4:12:00 AM",7173.86000000,7180.00000000,7173.70000000,7179.40000000,29.36722400,210778.87622080
"12/19/2019, 4:13:00 AM",7180.00000000,7190.00000000,7179.98000000,7188.71000000,36.99966500,265823.01778582
"12/19/2019, 4:14:00 AM",7189.90000000,7193.65000000,7170.18000000,7173.91000000,95.36088500,684899.17479894
"12/19/2019, 4:15:00 AM",7173.91000000,7178.17000000,7170.00000000,7175.33000000,38.92850600,279234.70802894
"12/19/2019, 4:16:00 AM",7175.59000000,7185.81000000,7175.03000000,7184.71000000,12.53522900,89993.64387339
"12/19/2019, 4:17:00 AM",7185.05000000,7194.05000000,7184.86000000,7192.00000000,30.29329300,217826.16841291
"12/19/2019, 4:18:00 AM",7192.02000000,7249.00000000,7190.46000000,7240.01000000,455.09549800,3285196.27663193
"12/19/2019, 4:19:00 AM",7240.07000000,7240.66000000,7209.68000000,7217.11000000,201.83470400,1457724.14417144
"12/19/2019, 4:20:00 AM",7218.84000000,7228.01000000,7205.14000000,7214.14000000,131.64441800,949827.74714413
"12/19/2019, 4:21:00 AM",7213.24000000,7248.99000000,7212.77000000,7236.59000000,103.42242500,747968.05546942
"12/19/2019, 4:22:00 AM",7235.16000000,7274.99000000,7231.88000000,7240.36000000,611.80450200,4436947.04563412
"12/19/2019, 4:23:00 AM",7242.94000000,7255.55000000,7231.19000000,7248.46000000,167.33592800,1212116.13572784
"12/19/2019, 4:24:00 AM",7249.79000000,7275.00000000,7248.63000000,7266.54000000,170.23977300,1236411.02824165
"12/19/2019, 4:25:00 AM",7267.99000000,7290.00000000,7263.16000000,7277.85000000,239.61345000,1743887.54685148
"12/19/2019, 4:26:00 AM",7277.74000000,7280.00000000,7260.00000000,7262.86000000,173.29688900,1259820.18788538
"12/19/2019, 4:27:00 AM",7262.83000000,7292.08000000,7261.64000000,7290.01000000,224.69322600,1636357.62939757
"12/19/2019, 4:28:00 AM",7288.52000000,7350.00000000,7286.37000000,7350.00000000,600.75353300,4392192.99212357
"12/19/2019, 4:29:00 AM",7349.75000000,7440.00000000,7335.89000000,7422.96000000,1009.10681400,7451900.05929713
"12/19/2019, 4:30:00 AM",7422.60000000,7438.10000000,7282.10000000,7336.67000000,636.57890000,4683234.49188189
"12/19/2019, 4:31:00 AM",7336.08000000,7337.41000000,7246.41000000,7246.71000000,414.83067800,3022716.34710932
"12/19/2019, 4:32:00 AM",7249.86000000,7307.16000000,7221.60000000,7287.31000000,306.56559400,2224808.20728844
"12/19/2019, 4:33:00 AM",7287.31000000,7295.00000000,7261.95000000,7270.13000000,169.06646800,1230886.39122747
"12/19/2019, 4:34:00 AM",7272.51000000,7280.94000000,7259.00000000,7259.94000000,104.84687300,762123.47056651
"12/19/2019, 4:35:00 AM",7260.04000000,7270.00000000,7258.62000000,7265.43000000,82.74530500,601106.90530674
"12/19/2019, 4:36:00 AM",7263.62000000,7267.33000000,7233.00000000,7245.00000000,152.37497800,1105552.55869280
"12/19/2019, 4:37:00 AM",7245.11000000,7269.89000000,7242.63000000,7268.03000000,126.83607300,920220.09404778
"12/19/2019, 4:38:00 AM",7267.34000000,7295.62000000,7264.74000000,7287.69000000,220.32332600,1604108.44551958
"12/19/2019, 4:39:00 AM",7287.58000000,7308.00000000,7284.41000000,7307.51000000,182.35269000,1330620.99601000
"12/19/2019, 4:40:00 AM",7307.25000000,7310.82000000,7284.41000000,7287.22000000,142.09082300,1036784.31347354
"12/19/2019, 4:41:00 AM",7287.04000000,7290.36000000,7270.00000000,7285.69000000,133.67585200,973380.04542821
"12/19/2019, 4:42:00 AM",7283.49000000,7294.99000000,7273.72000000,7292.77000000,70.95210200,516832.12843483
"12/19/2019, 4:43:00 AM",7294.83000000,7312.85000000,7289.26000000,7303.39000000,145.91422300,1065359.09230860
"12/19/2019, 4:44:00 AM",7301.82000000,7324.06000000,7300.80000000,7318.59000000,97.55121900,713665.44375239
